<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,5,20200818,172000,1315.4500000,1316.2700000,1315.1800000,1315.1800000,9035607
RTSI,5,20200818,172500,1315.1400000,1315.1400000,1312.7000000,1312.7600000,12704260
RTSI,5,20200818,173000,1312.7400000,1313.9900000,1311.1100000,1311.1100000,15516576
RTSI,5,20200818,173500,1311.0400000,1312.2900000,1310.0900000,1312.2700000,11656318
RTSI,5,20200818,174000,1312.2600000,1313.6200000,1312.2600000,1313.5300000,9223467
RTSI,5,20200818,174500,1313.5000000,1313.6700000,1312.5700000,1313.2700000,8400043
RTSI,5,20200818,175000,1313.2900000,1314.0000000,1312.6900000,1314.0000000,9049457
RTSI,5,20200818,175500,1313.9600000,1315.2500000,1313.9600000,1314.6300000,8603841
RTSI,5,20200818,180000,1314.5700000,1315.3800000,1313.9400000,1314.9300000,9482144
RTSI,5,20200818,180500,1314.9600000,1316.1700000,1314.7600000,1315.3200000,9535793
RTSI,5,20200818,181000,1315.3400000,1317.2100000,1315.1900000,1316.9400000,7879797
RTSI,5,20200818,181500,1316.9200000,1317.0100000,1315.7200000,1315.7700000,7644264
RTSI,5,20200818,182000,1315.7500000,1316.0300000,1315.3100000,1315.3600000,7978796
RTSI,5,20200818,182500,1315.4100000,1315.4200000,1314.8300000,1315.3200000,10078345
RTSI,5,20200818,183000,1315.2900000,1315.5700000,1314.3800000,1314.5800000,12264895
RTSI,5,20200818,183500,1314.5300000,1314.5300000,1313.7500000,1313.9300000,8259923
RTSI,5,20200818,184000,1313.9100000,1313.9900000,1312.8700000,1313.1800000,11163117
RTSI,5,20200818,184500,1313.1800000,1313.1800000,1313.1800000,1313.1800000,0
RTSI,5,20200818,185500,1311.5200000,1311.5200000,1311.5200000,1311.5200000,32970909
RTSI,5,20200819,100500,1312.4800000,1315.3500000,1312.1300000,1314.2300000,15756712
RTSI,5,20200819,101000,1314.2100000,1314.2100000,1309.5300000,1312.0200000,19999612
RTSI,5,20200819,101500,1312.0100000,1312.5700000,1310.5200000,1311.5500000,11508932
RTSI,5,20200819,102000,1311.4900000,1312.4400000,1308.4300000,1308.8100000,9065773
RTSI,5,20200819,102500,1308.8200000,1309.6200000,1308.0900000,1309.0400000,13549861
RTSI,5,20200819,103000,1309.0900000,1312.7800000,1308.9400000,1312.7600000,8695273
RTSI,5,20200819,103500,1312.7400000,1315.0200000,1312.7400000,1314.2600000,11826539
RTSI,5,20200819,104000,1314.3000000,1317.1400000,1314.3000000,1316.3200000,11088016
RTSI,5,20200819,104500,1316.3300000,1316.7100000,1315.6500000,1316.0800000,6689177
RTSI,5,20200819,105000,1316.0600000,1316.5100000,1315.1500000,1315.1700000,5284075
RTSI,5,20200819,105500,1315.1200000,1317.0200000,1314.8100000,1316.8200000,6883197
RTSI,5,20200819,110000,1316.8900000,1317.5200000,1316.8300000,1316.9000000,6168767
RTSI,5,20200819,110500,1316.8600000,1316.9900000,1315.7900000,1316.2600000,6462956
RTSI,5,20200819,111000,1316.2600000,1316.3800000,1314.1800000,1314.3100000,8127963
RTSI,5,20200819,111500,1314.3200000,1314.4000000,1313.5000000,1314.2600000,4651424
RTSI,5,20200819,112000,1314.2700000,1315.4300000,1313.8200000,1313.8200000,4505635
RTSI,5,20200819,112500,1313.8100000,1315.4500000,1312.6700000,1315.4400000,6928794
RTSI,5,20200819,113000,1315.4300000,1315.9700000,1315.0400000,1315.8200000,5542200
RTSI,5,20200819,113500,1315.8200000,1316.8700000,1315.8100000,1316.8400000,4462797
RTSI,5,20200819,114000,1316.8400000,1317.2400000,1316.5200000,1316.8900000,5226309
RTSI,5,20200819,114500,1316.8900000,1317.1800000,1316.2300000,1316.6800000,3272887
RTSI,5,20200819,115000,1316.6900000,1316.7800000,1315.5800000,1316.3800000,2662438
RTSI,5,20200819,115500,1316.3600000,1316.8300000,1315.8300000,1316.8200000,4066364
RTSI,5,20200819,120000,1316.7900000,1317.8900000,1315.8100000,1315.8100000,6846170
RTSI,5,20200819,120500,1315.8300000,1317.8600000,1315.7700000,1317.6400000,8398801
RTSI,5,20200819,121000,1317.6100000,1318.4500000,1317.1900000,1318.4000000,8660216
RTSI,5,20200819,121500,1318.3700000,1318.9800000,1317.5500000,1317.5500000,4534627
RTSI,5,20200819,122000,1317.5100000,1318.4300000,1317.2700000,1318.4300000,4615719
RTSI,5,20200819,122500,1318.4300000,1318.9600000,1317.7800000,1317.7800000,5230830
RTSI,5,20200819,123000,1317.7700000,1318.1900000,1317.4400000,1318.0200000,3353422
RTSI,5,20200819,123500,1318.0900000,1318.3400000,1316.8300000,1317.2100000,3768577
RTSI,5,20200819,124000,1317.2400000,1318.0800000,1317.2400000,1317.4500000,4869628
RTSI,5,20200819,124500,1317.4300000,1318.2300000,1317.0000000,1317.7500000,5648862
RTSI,5,20200819,125000,1317.7500000,1317.7700000,1316.6900000,1317.0000000,5003951
RTSI,5,20200819,125500,1317.0000000,1317.1800000,1316.4200000,1317.1800000,5074198
RTSI,5,20200819,130000,1317.1900000,1317.1900000,1316.1600000,1316.2700000,3558702
RTSI,5,20200819,130500,1316.2700000,1316.8300000,1315.8400000,1315.8500000,3494851
RTSI,5,20200819,131000,1315.8400000,1316.0300000,1314.9700000,1315.1200000,4210369
RTSI,5,20200819,131500,1315.1200000,1315.8400000,1315.0800000,1315.1100000,4277221
RTSI,5,20200819,132000,1315.0900000,1315.2300000,1314.7000000,1314.7300000,3055417
RTSI,5,20200819,132500,1314.7600000,1314.7600000,1313.5700000,1313.9500000,5720453
RTSI,5,20200819,133000,1313.8600000,1314.0800000,1313.0000000,1313.0000000,5209101
RTSI,5,20200819,133500,1313.0000000,1313.4700000,1312.6600000,1313.0900000,3529342
RTSI,5,20200819,134000,1313.0900000,1313.9500000,1313.0000000,1313.8900000,5828652
RTSI,5,20200819,134500,1313.9200000,1314.3700000,1313.5300000,1314.1000000,3098298
RTSI,5,20200819,135000,1314.0600000,1314.8100000,1313.8700000,1314.7200000,5514509
RTSI,5,20200819,135500,1314.7300000,1315.2100000,1314.5600000,1314.7100000,2928111
RTSI,5,20200819,140000,1314.7000000,1315.7000000,1314.6700000,1315.3200000,3668614
RTSI,5,20200819,140500,1315.2800000,1315.3200000,1314.9300000,1315.0200000,2997670
RTSI,5,20200819,141000,1315.0100000,1315.0900000,1314.1900000,1314.3000000,6542915
RTSI,5,20200819,141500,1314.3000000,1314.5500000,1313.9000000,1314.0500000,4107811
RTSI,5,20200819,142000,1314.0300000,1315.0500000,1313.9200000,1314.7700000,4597570
RTSI,5,20200819,142500,1314.7300000,1315.3600000,1314.7100000,1315.1300000,6313452
RTSI,5,20200819,143000,1315.1400000,1315.4400000,1314.5600000,1314.8900000,3710431
RTSI,5,20200819,143500,1314.8900000,1314.9200000,1313.9700000,1314.4400000,4984235
RTSI,5,20200819,144000,1314.4400000,1316.1300000,1314.3000000,1315.6900000,8699436
RTSI,5,20200819,144500,1315.6800000,1316.3300000,1315.6100000,1315.9400000,6149900
RTSI,5,20200819,145000,1315.9200000,1317.0200000,1315.7000000,1316.7100000,9934128
RTSI,5,20200819,145500,1316.7200000,1317.2700000,1316.6900000,1316.9200000,4908182
RTSI,5,20200819,150000,1316.9300000,1317.8300000,1316.9100000,1317.4700000,6711793
RTSI,5,20200819,150500,1317.5300000,1319.4100000,1317.5300000,1319.3800000,14102868
RTSI,5,20200819,151000,1319.3500000,1319.3800000,1318.1600000,1318.4000000,8948517
RTSI,5,20200819,151500,1318.4200000,1319.4000000,1318.1700000,1319.2300000,10473975
RTSI,5,20200819,152000,1319.2400000,1319.2400000,1317.8900000,1318.3100000,8681941
RTSI,5,20200819,152500,1318.3300000,1318.4300000,1317.2000000,1317.3300000,6935062
RTSI,5,20200819,153000,1317.3100000,1317.7800000,1317.0200000,1317.6400000,4964009
RTSI,5,20200819,153500,1317.6700000,1317.7900000,1316.5600000,1316.7100000,3651972
RTSI,5,20200819,154000,1316.6900000,1317.4500000,1316.6800000,1317.0400000,5835677
RTSI,5,20200819,154500,1317.0200000,1317.7200000,1316.6400000,1316.7100000,7633065
RTSI,5,20200819,155000,1316.6600000,1317.8200000,1316.5400000,1317.3100000,4780504
RTSI,5,20200819,155500,1317.3400000,1318.6200000,1317.3400000,1318.5800000,5333830
RTSI,5,20200819,160000,1318.5600000,1318.7100000,1318.0100000,1318.4600000,3651223
RTSI,5,20200819,160500,1318.4800000,1318.7600000,1317.7700000,1317.9700000,4333070
RTSI,5,20200819,161000,1317.9300000,1319.2500000,1317.8200000,1318.8900000,5302395
RTSI,5,20200819,161500,1318.8900000,1319.1300000,1318.5300000,1318.9600000,4155045
RTSI,5,20200819,162000,1318.9900000,1319.4400000,1318.9000000,1319.0600000,5973380
RTSI,5,20200819,162500,1319.0400000,1320.3000000,1319.0400000,1320.3000000,4004205
RTSI,5,20200819,163000,1320.3000000,1320.3200000,1319.3400000,1320.3000000,7556998
RTSI,5,20200819,163500,1320.3300000,1320.4100000,1319.1500000,1320.2300000,9692416
RTSI,5,20200819,164000,1320.2500000,1321.3800000,1320.1900000,1321.0400000,9267206
RTSI,5,20200819,164500,1321.0800000,1321.1300000,1319.7400000,1319.7900000,5956080
RTSI,5,20200819,165000,1319.7700000,1319.8800000,1318.5200000,1319.1700000,7331329
RTSI,5,20200819,165500,1319.1900000,1319.5300000,1317.9700000,1317.9700000,10282538
RTSI,5,20200819,170000,1317.9300000,1318.4100000,1317.5100000,1318.1500000,6860877
RTSI,5,20200819,170500,1318.2000000,1318.9900000,1317.6200000,1318.9400000,7735129
RTSI,5,20200819,171000,1318.9400000,1320.1900000,1318.9200000,1320.0700000,7216715
RTSI,5,20200819,171500,1320.0400000,1320.4800000,1319.7000000,1320.4800000,7282634
RTSI,5,20200819,172000,1320.4700000,1320.5300000,1319.2500000,1319.5400000,6468605
RTSI,5,20200819,172500,1319.5800000,1320.6400000,1319.5600000,1320.6400000,6674708
RTSI,5,20200819,173000,1320.5900000,1320.9000000,1320.2700000,1320.5000000,7500600
RTSI,5,20200819,173500,1320.5100000,1322.1500000,1320.4300000,1322.0700000,7962810
RTSI,5,20200819,174000,1322.0600000,1322.4800000,1320.2300000,1320.2300000,7165948
RTSI,5,20200819,174500,1320.2400000,1320.7200000,1319.2600000,1319.5100000,8035342
RTSI,5,20200819,175000,1319.5100000,1319.5800000,1318.8000000,1319.3300000,8158361
RTSI,5,20200819,175500,1319.3200000,1320.1600000,1318.7500000,1320.1200000,8523322
RTSI,5,20200819,180000,1320.1400000,1320.4600000,1319.2000000,1319.6800000,7093890
RTSI,5,20200819,180500,1319.6900000,1320.7900000,1319.0100000,1319.0200000,9561475
RTSI,5,20200819,181000,1319.0200000,1319.3900000,1318.6300000,1318.6800000,10212684
RTSI,5,20200819,181500,1318.7000000,1318.8300000,1317.4000000,1317.4000000,8769117
RTSI,5,20200819,182000,1317.4400000,1317.5900000,1315.8700000,1315.9500000,13525687
RTSI,5,20200819,182500,1315.9500000,1317.5100000,1315.3100000,1317.5100000,12665549
RTSI,5,20200819,183000,1317.4900000,1318.4300000,1317.1100000,1317.9900000,14131901
RTSI,5,20200819,183500,1317.9600000,1319.0900000,1317.8400000,1318.6400000,11293080
RTSI,5,20200819,184000,1318.5700000,1319.2300000,1318.2000000,1318.7600000,15279734
RTSI,5,20200819,184500,1318.7600000,1318.7600000,1318.7600000,1318.7600000,0
RTSI,5,20200819,185500,1316.3200000,1316.3200000,1316.3200000,1316.3200000,34420263
RTSI,5,20200820,100500,1306.0600000,1307.5000000,1299.2000000,1299.3200000,42024191
RTSI,5,20200820,101000,1299.3800000,1301.3400000,1299.1200000,1300.5800000,20691965
RTSI,5,20200820,101500,1300.6100000,1300.6900000,1297.3000000,1298.3400000,22951230
RTSI,5,20200820,102000,1298.3100000,1299.2800000,1297.3900000,1298.7500000,14912571
RTSI,5,20200820,102500,1298.7400000,1300.1600000,1296.1000000,1296.5100000,22981591
RTSI,5,20200820,103000,1296.7200000,1298.1300000,1296.4700000,1297.4400000,19025028
RTSI,5,20200820,103500,1297.4400000,1298.2300000,1296.8300000,1297.2900000,13635686
RTSI,5,20200820,104000,1297.2700000,1297.7500000,1295.4800000,1296.6200000,14044741
RTSI,5,20200820,104500,1296.6400000,1296.6400000,1292.9100000,1293.4600000,16939146
RTSI,5,20200820,105000,1293.5400000,1294.7900000,1291.9900000,1292.9700000,15054394
RTSI,5,20200820,105500,1292.9400000,1292.9400000,1289.6200000,1290.5000000,29089288
RTSI,5,20200820,110000,1290.5800000,1292.4600000,1290.5800000,1292.0200000,23652070
RTSI,5,20200820,110500,1291.9900000,1291.9900000,1288.8100000,1289.2800000,13148721
RTSI,5,20200820,111000,1289.2900000,1289.8500000,1287.4100000,1287.6000000,19107420
RTSI,5,20200820,111500,1287.6000000,1288.2500000,1287.0100000,1287.9000000,18262975
RTSI,5,20200820,112000,1287.8500000,1287.8500000,1285.3600000,1285.3600000,24299579
RTSI,5,20200820,112500,1285.4800000,1285.4800000,1283.3200000,1283.7700000,21638647
RTSI,5,20200820,113000,1283.9400000,1284.8800000,1282.9700000,1284.1300000,14312026
RTSI,5,20200820,113500,1284.0600000,1285.7500000,1283.7400000,1285.5900000,12920803
RTSI,5,20200820,114000,1285.6100000,1287.2300000,1285.0800000,1286.7800000,10069635
RTSI,5,20200820,114500,1286.8100000,1288.0600000,1286.6800000,1288.0300000,13987125
RTSI,5,20200820,115000,1288.0200000,1288.7200000,1286.3500000,1286.4300000,12601853
RTSI,5,20200820,115500,1286.4100000,1287.3000000,1285.5000000,1287.3000000,8669657
RTSI,5,20200820,120000,1287.2800000,1288.4800000,1286.3300000,1287.9700000,11153912
RTSI,5,20200820,120500,1287.9600000,1288.6300000,1287.4900000,1287.9200000,8260934
RTSI,5,20200820,121000,1287.9300000,1288.7900000,1287.7100000,1288.7900000,4488375
RTSI,5,20200820,121500,1288.8400000,1289.4800000,1288.2000000,1288.2000000,5502499
RTSI,5,20200820,122000,1288.2000000,1288.3400000,1287.2200000,1287.3900000,4699939
RTSI,5,20200820,122500,1287.4000000,1288.7700000,1287.3700000,1288.3600000,4885724
RTSI,5,20200820,123000,1288.3400000,1288.7500000,1288.1400000,1288.2400000,5333704
RTSI,5,20200820,123500,1288.2400000,1288.2900000,1287.6100000,1287.7600000,5514963
RTSI,5,20200820,124000,1287.7500000,1288.1300000,1287.3200000,1287.9300000,7534288
RTSI,5,20200820,124500,1287.9000000,1288.3800000,1287.4900000,1288.3800000,6042843
RTSI,5,20200820,125000,1288.3100000,1288.6200000,1288.0800000,1288.2100000,6738268
RTSI,5,20200820,125500,1288.2200000,1288.5600000,1287.7600000,1287.9100000,4705379
RTSI,5,20200820,130000,1287.9300000,1288.1700000,1287.6700000,1287.8400000,4978920
RTSI,5,20200820,130500,1287.7400000,1287.7700000,1286.4300000,1286.4300000,13425649
RTSI,5,20200820,131000,1286.3200000,1286.3800000,1285.5300000,1286.0800000,10419541
RTSI,5,20200820,131500,1286.0300000,1286.0600000,1284.8300000,1285.1700000,8077404
RTSI,5,20200820,132000,1285.1700000,1286.7500000,1285.0300000,1286.1800000,7676088
RTSI,5,20200820,132500,1285.9000000,1286.8900000,1285.3000000,1286.7500000,6995531
RTSI,5,20200820,133000,1286.7700000,1287.6200000,1286.6000000,1287.4100000,6867567
RTSI,5,20200820,133500,1287.3800000,1288.1200000,1286.8300000,1288.1200000,5592587
RTSI,5,20200820,134000,1288.1100000,1288.2100000,1287.1900000,1287.4100000,7291108
RTSI,5,20200820,134500,1287.4400000,1288.3000000,1287.0500000,1288.0200000,10385048
RTSI,5,20200820,135000,1288.0100000,1289.3700000,1287.9600000,1289.3200000,11155317
RTSI,5,20200820,135500,1289.3400000,1290.4600000,1289.3400000,1289.9800000,9284863
RTSI,5,20200820,140000,1289.9500000,1291.2500000,1289.6100000,1289.6200000,6446695
RTSI,5,20200820,140500,1289.6300000,1289.7100000,1288.7500000,1289.5100000,2779695
RTSI,5,20200820,141000,1289.4900000,1289.5300000,1287.3200000,1287.3800000,7679253
RTSI,5,20200820,141500,1287.3500000,1288.1800000,1287.1700000,1288.0600000,4333491
RTSI,5,20200820,142000,1288.1100000,1288.2900000,1287.2700000,1287.3200000,6669519
RTSI,5,20200820,142500,1287.3400000,1287.4400000,1286.5600000,1286.7300000,6451153
RTSI,5,20200820,143000,1286.7400000,1287.0000000,1286.3200000,1286.6600000,5697410
RTSI,5,20200820,143500,1286.6500000,1286.7200000,1285.8300000,1286.1700000,8999872
RTSI,5,20200820,144000,1286.1600000,1287.3500000,1286.1600000,1286.3300000,6366125
RTSI,5,20200820,144500,1286.3700000,1287.4000000,1286.1600000,1287.3200000,5301076
RTSI,5,20200820,145000,1287.3200000,1287.8900000,1287.1800000,1287.2900000,7614198
RTSI,5,20200820,145500,1287.2000000,1287.2700000,1285.4500000,1285.5600000,7447338
RTSI,5,20200820,150000,1285.5500000,1285.7800000,1285.2800000,1285.3700000,5649010
RTSI,5,20200820,150500,1285.3700000,1285.8400000,1285.1600000,1285.4700000,5137112
RTSI,5,20200820,151000,1285.5200000,1286.0500000,1285.1600000,1285.2600000,4360839
RTSI,5,20200820,151500,1285.2700000,1285.7300000,1285.1600000,1285.5500000,5599617
RTSI,5,20200820,152000,1285.5000000,1285.5000000,1283.6300000,1283.6800000,6750164
RTSI,5,20200820,152500,1283.6900000,1285.7900000,1283.6900000,1284.7300000,6714755
RTSI,5,20200820,153000,1284.7000000,1286.0800000,1284.6800000,1286.0700000,6287881
RTSI,5,20200820,153500,1286.0900000,1286.4600000,1284.9900000,1286.2000000,8741967
RTSI,5,20200820,154000,1286.1800000,1287.9600000,1286.0700000,1287.9200000,6997460
RTSI,5,20200820,154500,1287.9600000,1288.1300000,1287.3100000,1287.5600000,5463331
RTSI,5,20200820,155000,1287.6300000,1287.9300000,1286.7600000,1286.8700000,4003167
RTSI,5,20200820,155500,1286.9000000,1287.7000000,1286.3700000,1286.9000000,4454801
RTSI,5,20200820,160000,1286.8900000,1287.1900000,1286.3600000,1286.6000000,4438411
RTSI,5,20200820,160500,1286.6300000,1286.6700000,1284.9400000,1285.6500000,6634976
RTSI,5,20200820,161000,1285.6700000,1285.6900000,1282.2000000,1282.5300000,10187780
RTSI,5,20200820,161500,1282.5200000,1282.7800000,1281.3500000,1281.3500000,8103447
RTSI,5,20200820,162000,1281.3100000,1282.6700000,1280.2200000,1282.6700000,15292863
RTSI,5,20200820,162500,1282.5900000,1282.5900000,1280.8600000,1280.8800000,19590099
RTSI,5,20200820,163000,1280.8400000,1281.5800000,1280.5600000,1280.6400000,9030733
RTSI,5,20200820,163500,1280.6500000,1281.4600000,1279.8200000,1281.0500000,16332470
RTSI,5,20200820,164000,1281.1000000,1281.7600000,1280.7100000,1280.7200000,11093143
RTSI,5,20200820,164500,1280.7800000,1280.9800000,1279.0300000,1280.9400000,13233345
RTSI,5,20200820,165000,1280.9400000,1281.3800000,1280.4700000,1280.7900000,11836210
RTSI,5,20200820,165500,1280.8400000,1281.5100000,1279.8400000,1281.2700000,13054458
RTSI,5,20200820,170000,1281.2600000,1281.2800000,1280.3700000,1280.7600000,11251526
RTSI,5,20200820,170500,1280.8200000,1280.9000000,1279.0100000,1279.1100000,16300225
RTSI,5,20200820,171000,1279.0800000,1280.2700000,1278.7400000,1279.5300000,16506879
RTSI,5,20200820,171500,1279.6200000,1280.1100000,1278.3300000,1278.5200000,7250639
RTSI,5,20200820,172000,1278.5500000,1281.1400000,1278.5500000,1281.1400000,11607556
RTSI,5,20200820,172500,1281.2300000,1282.3200000,1281.0900000,1281.6100000,13164300
RTSI,5,20200820,173000,1281.5400000,1283.0800000,1281.5200000,1282.9900000,20391383
RTSI,5,20200820,173500,1282.8500000,1284.4600000,1282.6800000,1284.0800000,12280316
RTSI,5,20200820,174000,1284.1300000,1284.5700000,1282.9300000,1282.9300000,8234213
RTSI,5,20200820,174500,1282.9500000,1282.9800000,1281.3800000,1281.4900000,9349944
RTSI,5,20200820,175000,1281.4900000,1283.3700000,1281.4300000,1283.3700000,7722492
RTSI,5,20200820,175500,1283.3900000,1284.5400000,1283.3400000,1283.7700000,8673531
RTSI,5,20200820,180000,1283.8300000,1284.0000000,1282.2300000,1282.3600000,6658954
RTSI,5,20200820,180500,1282.4000000,1282.4200000,1279.6900000,1279.8900000,14809512
RTSI,5,20200820,181000,1279.8000000,1280.1800000,1277.1100000,1277.1100000,10514269
RTSI,5,20200820,181500,1277.1500000,1278.3100000,1276.6800000,1277.1000000,15972146
RTSI,5,20200820,182000,1277.0300000,1277.0300000,1276.3700000,1276.8500000,20378339
RTSI,5,20200820,182500,1276.8600000,1277.2900000,1276.3500000,1276.3500000,17944424
RTSI,5,20200820,183000,1276.3500000,1276.4700000,1274.5300000,1274.9200000,22383368
RTSI,5,20200820,183500,1274.9200000,1275.1100000,1273.5800000,1274.0600000,24373865
RTSI,5,20200820,184000,1274.1100000,1275.0200000,1273.7100000,1274.2900000,28319065
RTSI,5,20200820,184500,1274.3000000,1274.3000000,1274.3000000,1274.3000000,3205
RTSI,5,20200820,185500,1272.8100000,1272.8100000,1272.8100000,1272.8100000,28840754
RTSI,5,20200821,100500,1286.6000000,1291.2300000,1286.6000000,1288.4000000,27736674
